,Unnamed: 0,unique_id,data_folder,batch_size,max_epochs,cuda,result_folder,model_name,init_lr,weight_decay,band_pass,electrodes,sampling_rate,n_seconds_valid_set,n_seconds_test_set,data,config_has_run,mse_train,mse_valid,mse_test,corr_train,corr_valid,corr_test,corr_p_train,corr_p_valid,corr_p_test
361,361,sy5bktsaCGEStUXmUK3x3P,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEG,True,"[0.40069938322419213, 0.1480825922245006, 0.19828389548110534]","[0.3271665645131266, 0.1224663473408562, 0.2894685259407164]","[0.3721858225198305, 0.16777836141341035, 0.18560177563151212]","[0.41083255814907454, 0.14448010554933602, 0.4509655698973725]","[0.5460383154733599, 0.3529183996931429, 0.4296696571838991]","[0.42577218957334745, 0.24200294166568326, 0.5591515236883619]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
362,362,ohkR9Xjf3eDdWidPVH6vMM,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[8, 14]'",'*C*',256,180,180,onlyEEGData,True,"[0.6192031669571271, 0.16194702676210845, 0.3161898087947705]","[0.5226043490039726, 0.1302007037990592, 0.3402056215808259]","[0.5904007970356506, 0.19339746819412065, 0.2472509945051729]","[-0.011323109849206177, 0.05015104768303299, -0.013746222522381002]","[0.1681545083852604, 0.09692037527756313, -0.009508752135067028]","[-0.014692856489308225, 0.0024406196803564684, -0.025735123193576855]","[1.7848177109457159e-19, 5.073933666702749e-155, 4.909639088060089e-28]","[2.219917763330012e-289, 1.410336304496533e-96, 0.0412345764066713]","[0.0016099922549115818, 0.6003507704955919, 3.29238573570031e-08]"
363,363,r7Dvsu4X2gH2seRYwdLiqX,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEGAux,True,"[0.36622601124517895, 0.1658406518810696, 0.17483960504820478]","[0.2532873445016893, 0.12617233331724192, 0.22693794772767475]","[0.2942786400784806, 0.17570993084073291, 0.14591694961055338]","[0.5038781768499001, 0.13735343437526212, 0.5027576718600061]","[0.652565059301323, 0.3393093185736855, 0.38605098725684456]","[0.3573926466807195, 0.20060007747025188, 0.5584820449024219]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
364,364,2ea9ZsEhrKw4jGXf3yhBrY,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEG,True,"[0.4344695058703573, 0.13954986658872395, 0.18709210349253635]","[0.3178334702376509, 0.08491416561187813, 0.2498755996810922]","[0.3747988573608736, 0.1439658521633491, 0.16598292687301855]","[0.4340545240740388, 0.20637252836234599, 0.4349446803409761]","[0.6356194335158469, 0.4492995232041734, 0.32117583575982944]","[0.4935542656117825, 0.28542635809421857, 0.4598090905260362]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
365,365,fY8rU6ikvoZsJdCnw6BeN5,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*',256,180,180,onlyEEGData,True,"[0.5523347900213033, 0.16395461074016973, 0.3740463795533459]","[0.5295770918385915, 0.11564470270382245, 0.3362981883903704]","[0.5681036853878393, 0.15987373671559532, 0.2291866671763749]","[0.016260812685130674, -0.044342237079058135, -0.01732213191815617]","[0.009799772202498041, 0.045161375505307536, -0.0010760848650292042]","[-0.09782877850834804, 0.17020504303880088, 0.06871344102750505]","[2.007663632710761e-38, 1.3554635260078662e-121, 1.6028078739666914e-43]","[0.03541009804537307, 3.0404942774934693e-22, 0.8173234286615113]","[2.2815324762826155e-98, 1.5645150546857763e-296, 2.3821645844688942e-49]"
366,366,Hvr9bDVCGyCVfNTMFZiD6g,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEGAux,True,"[0.43155387757927294, 0.1826244353938092, 0.20006024169435885]","[0.3719935402521104, 0.0839888963162186, 0.2453029642883604]","[0.3813181307721997, 0.12550406703852532, 0.16559069211929167]","[0.3797666351182197, 0.1043148917388156, 0.5003068764325146]","[0.4534880653780726, 0.2794963561253986, 0.2085372764631899]","[0.19602515951052052, 0.3820687084954534, 0.3968273255759371]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
367,367,rcakzUBvqP4i9WC6nQUQyL,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*',256,180,180,RobotEEG,True,"[0.4591651589679965, 0.1297994171186597, 0.24871611032553964]","[0.43283090082602416, 0.08017269682538833, 0.2928935971271132]","[0.4833484521617405, 0.12602150401187773, 0.18154022609122653]","[0.4418776111316951, 0.16206182786719006, 0.4831355462081504]","[0.5418977519831396, 0.3500209005990433, 0.2018892935882934]","[0.3574746376760173, 0.3866998314093574, 0.4260927702218586]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
368,368,m75QAZ6a2PW9XZk9g5dBvS,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*z',256,180,180,onlyEEGData,True,"[0.4621563772713914, 0.24751545748095002, 0.3913231666117704]","[0.4592134985518576, 0.12501344291386535, 0.3515169010230773]","[0.4794020738684109, 0.184028533513802, 0.22501693005347165]","[0.06330804205490853, -0.04721172468628238, -0.03524757769352509]","[0.0530577269822021, 0.01938373145521744, -0.001098732239931338]","[-0.019039227852651764, 0.2329301628565739, 0.07137379772318296]","[0.0, 1.3612741892652093e-137, 2.0682239522419233e-174]","[4.316621530495421e-30, 3.165258902591733e-05, 0.8135488266880732]","[4.3648221452317746e-05, 0.0, 4.1046636785942487e-53]"
369,369,aUFcsg78dPJ62rukAPkZsF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*z',256,180,180,RobotEEGAux,True,"[0.4639798352402759, 0.2305272716645196, 0.3332883042712319]","[0.4656587295501742, 0.15727836800002373, 0.3257165606550277]","[0.523014901118404, 0.21559967953603526, 0.2131962465189572]","[0.20019110654688266, -0.0972029675193918, 0.1577253138261276]","[0.2516162164965354, 0.11256485422953956, 0.1000628528863722]","[0.12818461614956278, 0.09869687231644657, 0.2282969593719434]","[0.0, 0.0, 0.0]","[0.0, 8.456190406363206e-130, 7.605900689714572e-103]","[4.890051521471367e-168, 4.273292195769719e-100, 0.0]"
370,370,KwrREfz8Nb3SYRou3ZGQ9k,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*z',256,180,180,RobotEEG,True,"[0.3158391913375216, 0.27756966530822424, 0.17255212783359694]","[0.2872014724403464, 0.17849579605100135, 0.2331142283895919]","[0.316004291142102, 0.1807349703314851, 0.13219496883582765]","[0.4992097636343428, -0.06632395463517603, 0.4639055055086699]","[0.5918607362381592, 0.2493683830186779, 0.3229215313342777]","[0.4800070295624498, 0.32303976764286185, 0.6132573043857421]","[0.0, 8.138876415870989e-270, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
371,371,Ht5PuJvhYyzPYuUdUpzZHF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*C*',256,180,180,onlyEEGData,True,"[0.5789239368913011, 0.21997406569515465, 0.37202623217673897]","[0.5565939698459749, 0.1064728193792278, 0.3377563315108649]","[0.6112173283846858, 0.16926364329311447, 0.21752672110601906]","[0.013365662696085488, -0.06573893640084777, -0.003951704986695856]","[0.03491524544702014, 0.10458236163795273, 0.0061283469390648925]","[-0.06620713188710363, 0.16842045374100872, 0.08649572568781876]","[1.6700931762202676e-26, 4.1866510230147277e-265, 0.0016017225716559356]","[6.525657344073908e-14, 3.234734079663926e-112, 0.1883408767195455]","[6.19283431449896e-46, 2.654185170887524e-290, 3.10953982388542e-77]"
372,372,nk9hKXSv3UhX9fzu9piLbW,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*C*',256,180,180,RobotEEGAux,True,"[0.3379259846606318, 0.20587994662410355, 0.17289849137121624]","[0.2879469238781502, 0.11979743272599558, 0.20868575278517604]","[0.3223570802461759, 0.13823210229193678, 0.1528714486705514]","[0.5345645643432512, 0.07406557129293108, 0.4578830887047859]","[0.6216915167565639, 0.2348968436223832, 0.18265341274596364]","[0.3429300181583614, 0.3971050233097736, 0.3836222008990498]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
373,373,SvH2jRDXpSBMXSQpggwiFC,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[14, 20]'",'*C*',256,180,180,RobotEEG,True,"[0.3654943838127516, 0.21316207982753774, 0.20200374375349545]","[0.2801995951531244, 0.10011481336742603, 0.2734400032262067]","[0.33045287190795675, 0.14761111813505146, 0.16130599124127878]","[0.4826021649761337, 0.01130657080647974, 0.5676672576685209]","[0.6466967343130334, 0.4569506310276864, 0.2845957532309955]","[0.5127575258473795, 0.3755806686856439, 0.5283275834192223]","[0.0, 2.281810840046685e-09, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
374,374,PsbGekvFaqPbxmWKiLh32J,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*',256,180,180,onlyEEGData,True,"[0.4637390926845911, 0.13636730927462354, 0.2720053940480319]","[0.448709970572541, 0.21217966308649067, 0.2858630236380554]","[0.4400260352896956, 0.2326332755501324, 0.21396992984481436]","[0.0040005304453336775, 0.09943489367737593, -0.008004707907593774]","[-0.017475791451661154, -0.04452614499520704, -0.010797444371119836]","[-0.10111586100862256, 0.025134749559937487, -0.04493596079833252]","[0.001428817149673476, 0.0, 1.63565441114408e-10]","[0.00017572209810949368, 1.148594276541143e-21, 0.0204595752387042]","[5.436492765755631e-105, 6.806900833677313e-08, 4.883093014854613e-22]"
375,375,6xyR7xcFb4Ad5GAqQs4WDY,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*',256,180,180,RobotEEGAux,True,"[0.4307528083734957, 0.12547060290623874, 0.17829394537812146]","[0.3778671367916521, 0.13784368812524891, 0.21511925959395234]","[0.384589814308458, 0.17998398948688493, 0.13821796594791105]","[0.3871278260235588, 0.20564881507396054, 0.4934981459308965]","[0.4111671086638764, 0.2925071207529333, 0.4094980075367813]","[0.16270105174572105, 0.2446354722482795, 0.5549786101329612]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[8.358020658901455e-271, 0.0, 0.0]"
376,376,DDTmfeDDRcaw5Fe8iW55MV,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*',256,180,180,RobotEEG,True,"[0.3607493784158857, 0.10843853981397793, 0.2285943736530991]","[0.3076655016044329, 0.13617216462527815, 0.27691733611516434]","[0.32044802344910084, 0.16883940701557054, 0.1844524976452644]","[0.4246745288036862, 0.278598119746263, 0.4209392701150809]","[0.5110040348543465, 0.24763412048415556, 0.31138854662884624]","[0.363249827673134, 0.2876519934590613, 0.4225415934368487]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
377,377,KseUEMjVVpidsMCvLyCHLD,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*z',256,180,180,onlyEEGData,True,"[0.4590579351663137, 0.18478283760947875, 0.28468999151851226]","[0.457093502565172, 0.28548804091863456, 0.2876892519429761]","[0.4538231825452785, 0.29587768546357784, 0.21854607058442474]","[0.0374316147591623, 0.011091252397607686, -0.018290614222138527]","[0.015630084227798987, -0.01468399017225156, -0.0005865506995222652]","[-0.03037657411347277, 0.021510662129017727, -0.01823013310037564]","[9.733865936445564e-196, 4.558414742738687e-09, 2.5364128779881728e-48]","[0.0007927687156896065, 0.0016205254301222473, 0.8998055020444251]","[6.935742975866263e-11, 3.875644088618407e-06, 9.095077290262904e-05]"
378,378,Xkyg6YGEDg8dhrxqSko4fJ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*z',256,180,180,RobotEEGAux,True,"[0.4732421582242453, 0.17697253890561762, 0.2917844776388737]","[0.4648207599125873, 0.2363765166564416, 0.2977217466243245]","[0.4942306797149576, 0.2621339316582823, 0.19892933101804425]","[0.10784142526877406, 0.0199730177745135, 0.12567912739456658]","[0.12668871147001548, 0.031788523915036296, 0.12309549850844095]","[0.0644105795566618, 0.021613277927433217, 0.18295337267086206]","[0.0, 4.668360554096286e-26, 0.0]","[3.734354511734816e-164, 8.771456185973067e-12, 5.0980902254064634e-155]","[1.4512204968293153e-43, 3.48448090064898e-06, 0.0]"
379,379,UpraK2a6xfFGn6KninmbYG,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*z',256,180,180,RobotEEG,True,"[0.2735492451805392, 0.1717918487680363, 0.20138961939051456]","[0.2239283961473845, 0.1378711205824601, 0.24137981560319624]","[0.2365125462105597, 0.19685950239866504, 0.16983018798772787]","[0.5279951394591071, 0.0530864097383377, 0.35291053463295136]","[0.6501822772132567, 0.35937930935395124, 0.19489361432768992]","[0.5349439228681376, 0.23103854625877204, 0.3519321460200403]","[0.0, 1.768681869620253e-173, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
380,380,rC3Yk3ovjRigkiuCovDtr2,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*C*',256,180,180,onlyEEGData,True,"[0.516569324408954, 0.15760045786737975, 0.28655634378691563]","[0.4874966467839765, 0.1648463896495095, 0.2963190555966546]","[0.5100066665829759, 0.1872925597729085, 0.2243846306243981]","[0.029191810452842262, 0.019031147796719272, -0.002470721766817378]","[0.036572131207293766, 0.0679944418651212, -0.01048100259691216]","[-0.04937352142935656, 0.0417864925908658, -0.0056174464902312045]","[8.276482911920545e-120, 8.30343265280307e-24, 0.04849961180110955]","[4.059424158264023e-15, 2.34209884654964e-48, 0.024456611581583573]","[2.8299362729327796e-26, 2.8679567219577943e-19, 0.2278822534841712]"
381,381,2NTfvFA9pmEzk285bwZr9m,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*C*',256,180,180,RobotEEGAux,True,"[0.37940657336098, 0.1476758591978607, 0.18534014290756548]","[0.3061968958609085, 0.10008752391353018, 0.2310716231371715]","[0.3368432568420468, 0.14222562168083008, 0.15682258357800616]","[0.4539284762628916, 0.15686280384957962, 0.4959789052562959]","[0.5082548714876588, 0.38871718051919135, 0.3934300135808741]","[0.21801726868049434, 0.31549174272017805, 0.5576294703176589]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
382,382,n8XgTH3nApAJJh7mTKpAZb,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[20, 30]'",'*C*',256,180,180,RobotEEG,True,"[0.3614074959614783, 0.15900714869379115, 0.17994341107423614]","[0.2847240190752556, 0.09344127552442334, 0.23385241852281646]","[0.3262144566204493, 0.1454001510536879, 0.1494277468497582]","[0.5257813322331385, 0.11792683973471026, 0.5137810728706781]","[0.6408955438135557, 0.3754139958200219, 0.3926027068045848]","[0.5058613375093297, 0.2862146278706536, 0.5562289143614146]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
383,383,mYjpWbMW2kFY7fqduDCWMV,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*',256,180,180,onlyEEGData,True,"[0.5235095309892225, 0.12640922301799, 0.2858595312332506]","[0.5233906464551747, 0.13938871610165604, 0.29365248566283714]","[0.535055722618733, 0.17662679734517844, 0.2257989871242001]","[0.019897169710531223, 0.09842826232970912, -0.01795555367775753]","[-0.10751260055235544, -0.034641626405239066, -0.0025836751773390897]","[-0.16622951001126696, 0.034304296834513484, -0.09738299728549933]","[1.1752050656273929e-56, 0.0, 1.242663767846315e-46]","[1.6169743348484092e-118, 1.0199722615671613e-13, 0.5791654704128665]","[9.486591958148162e-283, 1.7606786548195408e-13, 1.734964716300426e-97]"
384,384,hwicQt9D3dF9Zhf47HWs2F,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*',256,180,180,RobotEEGAux,True,"[0.4447006412394087, 0.11975701442276357, 0.1793773538372195]","[0.4200295373279163, 0.0907484773029014, 0.21290821845360675]","[0.4096469060666713, 0.1344298867225388, 0.14401510878162072]","[0.3414143633469084, 0.2619877100264185, 0.47381608105890505]","[0.25554243293730866, 0.24547615672904785, 0.4499156544058204]","[0.035111467734320966, 0.282123093095106, 0.5370804263936094]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[4.7273150417957255e-14, 0.0, 0.0]"
385,385,T9ATmz7pe6WYyuMoJKGxKc,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*',256,180,180,RobotEEG,True,"[0.4123172745342411, 0.13134768175490674, 0.2286069609676045]","[0.3697155064442163, 0.09176217512305937, 0.27143045792228576]","[0.38543662072534535, 0.1325553192757593, 0.18301659003598264]","[0.4090016700077128, 0.23206657354099866, 0.4459754755563166]","[0.4515683480322637, 0.13949176942553254, 0.3920748714746412]","[0.33231446295259903, 0.2647861736430622, 0.4708190706645828]","[0.0, 0.0, 0.0]","[0.0, 6.537917881124356e-199, 0.0]","[0.0, 0.0, 0.0]"
386,386,WqqrP9uQ3mC29W4ggJwnsG,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*z',256,180,180,onlyEEGData,True,"[0.5521381152007697, 0.18753834583055906, 0.3369468511769556]","[0.5934417100776781, 0.2429824239200365, 0.3473477138159665]","[0.6489973408023275, 0.2642207925447651, 0.2628084223479063]","[0.08670209161202799, 0.02686744604396634, -0.032881730410123225]","[-0.044837864988530506, -0.01571754226653352, 0.004066927283982637]","[-0.06459720228295196, 0.021133817363968514, -0.05017732206691703]","[0.0, 8.709851950771618e-46, 4.8994051124764445e-152]","[5.996767681725613e-22, 0.0007406171100506327, 0.3826648161181396]","[8.290636216720741e-44, 5.705409754964576e-06, 4.3877826047490235e-27]"
387,387,vUQzsjA5NeVxxT2xUU7NN4,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*z',256,180,180,RobotEEGAux,True,"[0.4753419680822054, 0.20259492406553992, 0.3071168494835197]","[0.4941483177361314, 0.1697520720727653, 0.3124177181285581]","[0.5448681228121479, 0.22239526424626546, 0.22176936961155105]","[0.1404552842724974, 0.02084257390013826, 0.05825508019021405]","[0.10609547875367184, 0.0766981567822555, 0.07463207702132085]","[0.05250662753523788, 0.01945765352989085, 0.09602640415563414]","[0.0, 3.1403158658415535e-28, 0.0]","[1.8976208243889073e-115, 4.470498119601522e-61, 6.434770332115722e-58]","[1.672374379649226e-29, 2.9523476897639104e-05, 7.859885364000928e-95]"
388,388,eraEg2SRUTFcgn5VjLk7QV,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*z',256,180,180,RobotEEG,True,"[0.2991626038156656, 0.1842614079157743, 0.2911390069375051]","[0.2926815212249749, 0.1164926530372608, 0.3761039213542452]","[0.3068589753424241, 0.17668717762736105, 0.259994776200913]","[0.4992776646953289, 0.07698391522589378, 0.20463251935573512]","[0.5428241066466482, 0.28513300596820845, 0.1956040418920737]","[0.4560686060220788, 0.18522526121476146, 0.2964881181193965]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
389,389,kFZ2rQpvtvGBKwT3wEPfL7,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*C*',256,180,180,onlyEEGData,True,"[0.5283688447132556, 0.1610022962351374, 0.3313728826697719]","[0.522541851812732, 0.12878426584512812, 0.3419281842198489]","[0.5719365526675471, 0.16725599476455832, 0.2577104340031666]","[0.06622714795027293, 0.03933415603124961, -0.0245653539306857]","[-0.01615742831491969, 0.02655935083541937, -0.011867328463054069]","[-0.0854555102549003, 0.03817588475298348, -0.07279970867170331]","[0.0, 4.475659000944417e-96, 1.0581773186122128e-85]","[0.0005233205630365809, 1.1830672071292722e-08, 0.010850056028591223]","[1.99955345740776e-75, 2.45034722482765e-16, 3.44390677511478e-55]"
390,390,y9tiUhfwyrtwyemoXuiBKK,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*C*',256,180,180,RobotEEGAux,True,"[0.32223292047432184, 0.12608367281831678, 0.17353806696831564]","[0.2688129891888612, 0.09144354971513373, 0.22382250542830254]","[0.3062473058180965, 0.13006362627041707, 0.15508723613552824]","[0.5101553395324732, 0.2586747191444287, 0.5355592969460141]","[0.5762913701185397, 0.42146170300613495, 0.4631134870582356]","[0.3156073320331062, 0.371854952702948, 0.567719955329314]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
391,391,JadKfp5JyxFnruZojsxQMX,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rbf_svr,0.001,0,"'[30, 40]'",'*C*',256,180,180,RobotEEG,True,"[0.3324348875978205, 0.15633579668175224, 0.20992669122722765]","[0.32249424991417563, 0.1249752555729931, 0.27936732413813514]","[0.3555682332835995, 0.1406508416704741, 0.18388363038581867]","[0.5290296067433701, 0.23975171331697476, 0.4766992421624533]","[0.5842742777108766, 0.16270832601981258, 0.4284509408014643]","[0.4851499956030764, 0.3570359672868104, 0.5582924912310279]","[0.0, 0.0, 0.0]","[0.0, 7.902332833504527e-271, 0.0]","[0.0, 0.0, 0.0]"
392,392,EHSKnwMCNm57EULqTgyrzF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*',256,180,180,onlyEEGData,True,"[0.02281989159454292, 0.008287493339466876, None]","[0.34977026286827245, 0.08662838047430076, None]","[0.2924314316294115, 0.14791893292288788, None]","[0.9824772589883446, 0.9761545334755548, None]","[0.2730623831951678, -0.07360940993717333, None]","[0.313961228100677, 0.08803591960277787, None]","[0.0, 0.0, None]","[0.0, 2.186459544333266e-56, None]","[0.0, 5.9534902389797854e-80, None]"
393,393,b9bJTVETvFWdomfXc5zx7Z,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*',256,180,180,RobotEEGAux,True,"[0.0037422980384995827, 0.002082679973932717, 0.0006774241868341126]","[0.18373492291029492, 0.06740949775444813, 0.17114993213800428]","[0.20772540657983213, 0.12213498940085735, 0.09076636918490152]","[0.9952339283345596, 0.9915060585570454, 0.998447591651666]","[0.7230515378337135, 0.40589116738898406, 0.6227422586049373]","[0.586898302022209, 0.4388917861894268, 0.7829536163975559]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
394,394,UT7fugsnr7ziQQNBbM4StF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*',256,180,180,RobotEEG,True,"[0.0035555091507075798, 0.0027270405587287968, 0.0005535771683696551]","[0.16693578837294756, 0.06146318089173688, 0.1745718881074419]","[0.16908417978862395, 0.12299566648957252, 0.09032176721814608]","[0.9954665963580388, 0.9890782765024656, 0.9987401702173816]","[0.7499114290189771, 0.4018039818044688, 0.5787463686322171]","[0.6700435412895143, 0.3679002301260546, 0.7704075113598403]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
395,395,4isnzDWSCufHEAsMAZqq4L,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*z',256,180,180,onlyEEGData,True,"[0.03376930586477056, 0.010507755597983271, 0.021425816619043525]","[0.40098006797296704, 0.09203643060944944, 0.27802646513213525]","[0.336518530707382, 0.14344022571895182, 0.2086583289374]","[0.9769078690516774, 0.9757443179049118, 0.9871451550425]","[0.06324524206212244, -0.14606611611945736, 0.014074849041058868]","[0.16433439155470575, 0.1031902594159799, 0.12944445133458055]","[0.0, 0.0, 0.0]","[4.6146677926768183e-42, 4.1694170780876747e-218, 0.002516001483955593]","[2.668618656962686e-276, 2.762295339643418e-109, 2.4139258889159543e-171]"
396,396,S6jCoifhjwjWJAPhE3jkjC,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*z',256,180,180,RobotEEGAux,True,"[0.0050573062835918324, 0.002830059864662841, 0.0012169874163665412]","[0.1969509476495327, 0.07794695465277522, 0.16937744286406306]","[0.2145024304719144, 0.1262445952561795, 0.08864181366592377]","[0.9935411923171183, 0.9885067035849928, 0.9971584204341296]","[0.6990429694233761, 0.4254531701088352, 0.6203093698336756]","[0.5664145699101428, 0.5120895547216923, 0.7859158909645539]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
397,397,2ZZxX6bw6CvB49X6WhhYc4,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*z',256,180,180,RobotEEG,True,"[0.0051424977942474545, 0.004231839600652693, 0.001127721330547441]","[0.1821485889127042, 0.08076942407100877, 0.17638001896963176]","[0.17361599487132026, 0.12202551691586146, 0.0930723153286105]","[0.9933933856830509, 0.98377855920881, 0.9973760291695218]","[0.7235102054688733, 0.4863858009787329, 0.5649526345990978]","[0.6592389472163611, 0.4731663422466548, 0.7647788865384786]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
